key,cp,ville,lat,lon
57350_SCHOENECK,57350,SCHOENECK,49.213973,6.928024
57970_YUTZ -,57970,YUTZ -,49.356317,6.195276
57117_RETONFEY,57117,RETONFEY,49.136608,6.308741
57110_BASSE-HAM,57110,BASSE-HAM,49.399451,6.218835
57370_VILSBERG,57370,VILSBERG,48.784337,7.251838
57670_ALBESTROFF,57670,ALBESTROFF,48.930636,6.861856
57050_PLAPPEVILLE,57050,PLAPPEVILLE,49.13033,6.129116
57830_HEMING,57830,HEMING,48.694173,6.966564
57330_HETTANGE-GRANDE -,57330,HETTANGE-GRANDE -,49.406857,6.151718
57620_LEMBERG,57620,LEMBERG,49.002682,7.376449
57510_PUTTELANGE-AUX-LACS,57510,PUTTELANGE-AUX-LACS,49.052125,6.922237
75116_PARIS -,75116,PARIS -,48.859,2.347
75014_PARIS 14EME ARRONDISSEMENT,75014,PARIS 14èME ARRONDISSEMENT,48.830108,2.323026
75016_PARIS 16EME ARRONDISSEMENT,75016,PARIS 16èME ARRONDISSEMENT,48.856305,2.267032
75002_PARIS 2EME ARRONDISSEMENT,75002,PARIS 2èME ARRONDISSEMENT,48.867669,2.341157
75006_PARIS 6EME ARRONDISSEMENT,75006,PARIS 6èME ARRONDISSEMENT,48.849268,2.330883
75004_PARIS 4EME ARRONDISSEMENT,75004,PARIS 4èME ARRONDISSEMENT,48.854042,2.356841
75008_PARIS 8EME ARRONDISSEMENT,75008,PARIS 8èME ARRONDISSEMENT,48.873707,2.3116
75019_PARIS 19EME ARRONDISSEMENT -,75019,PARIS 19èME ARRONDISSEMENT -,48.887252,2.387708
75005_PARIS 5EME ARRONDISSEMENT,75005,PARIS 5èME ARRONDISSEMENT,48.845277,2.350554
75116_PARIS,75116,PARIS,48.859,2.347
75001_PARIS 1ER ARRONDISSEMENT,75001,PARIS 1ER ARRONDISSEMENT,48.862351,2.335987
75009_PARIS 9EME ARRONDISSEMENT,75009,PARIS 9èME ARRONDISSEMENT,48.877008,2.337887
75012_PARIS 12EME ARRONDISSEMENT,75012,PARIS 12èME ARRONDISSEMENT,48.833494,2.415411
75013_PARIS 13EME ARRONDISSEMENT,75013,PARIS 13èME ARRONDISSEMENT,48.830193,2.365001
75015_PARIS 15EME ARRONDISSEMENT,75015,PARIS 15èME ARRONDISSEMENT,48.84162,2.295289
75017_PARIS 17EME ARRONDISSEMENT,75017,PARIS 17èME ARRONDISSEMENT,48.887702,2.304844
75018_PARIS 18EME ARRONDISSEMENT,75018,PARIS 18èME ARRONDISSEMENT,48.892045,2.348679
75019_PARIS 19EME ARRONDISSEMENT,75019,PARIS 19èME ARRONDISSEMENT,48.887252,2.387708
75020_PARIS 20EME ARRONDISSEMENT,75020,PARIS 20èME ARRONDISSEMENT,48.863367,2.397152
75000_FRANCE -,75000,France -,46.467319,-0.761995
75012_PARIS 12EME ARRONDISSEMENT -,75012,PARIS 12èME ARRONDISSEMENT -,48.833494,2.415411
75009_PARIS 9EME ARRONDISSEMENT -,75009,PARIS 9èME ARRONDISSEMENT -,48.877008,2.337887
75015_PARIS 15EME ARRONDISSEMENT -,75015,PARIS 15èME ARRONDISSEMENT -,48.84162,2.295289
77210_AVON,77210,AVON,48.412996,2.728925
77169_BOISSY-LE-CHATEL,77169,BOISSY-LE-CHATEL,48.824482,3.139094
77780_BOURRON-MARLOTTE,77780,BOURRON-MARLOTTE,48.342972,2.705747
77470_BOUTIGNY,77470,BOUTIGNY,48.91642,2.928789
77177_BROU-SUR-CHANTEREINE,77177,BROU-SUR-CHANTEREINE,48.882923,2.627371
77720_CHAMPEAUX -,77720,CHAMPEAUX -,48.585053,2.809694
77600_BUSSY-SAINT-GEORGES,77600,BUSSY-SAINT-GEORGES,48.839173,2.715779
77173_CHEVRY-COSSIGNY,77173,CHEVRY-COSSIGNY,48.723669,2.66541
77410_CLAYE-SOUILLY,77410,CLAYE-SOUILLY,48.943181,2.668776
77240_CESSON -,77240,CESSON -,48.562965,2.597355
77430_CHAMPAGNE-SUR-SEINE,77430,CHAMPAGNE-SUR-SEINE,48.402337,2.800349
77120_COULOMMIERS,77120,COULOMMIERS,48.813927,3.091115
77380_COMBS-LA-VILLE,77380,COMBS-LA-VILLE,48.660869,2.562023
77230_DAMMARTIN-EN-GOELE,77230,DAMMARTIN-EN-GOELE,49.058273,2.683729
77515_FAREMOUTIERS,77515,FAREMOUTIERS,48.793806,2.999635
77160_PROVINS -,77160,PROVINS -,48.558668,3.2981
77390_GUIGNES,77390,GUIGNES,48.634699,2.798266
77400_LAGNY-SUR-MARNE,77400,LAGNY-SUR-MARNE,48.873876,2.705794
77150_LESIGNY,77150,LESIGNY,48.743948,2.616599
77700_MAGNY-LE-HONGRE,77700,MAGNY-LE-HONGRE,48.869388,2.818284
77610_MARLES-EN-BRIE -,77610,MARLES-EN-BRIE -,48.725081,2.875437
77130_MAROLLES-SUR-SEINE,77130,MAROLLES-SUR-SEINE,48.383594,3.033275
77100_MEAUX,77100,MEAUX,48.959287,2.902726
77000_MELUN,77000,MELUN,48.541332,2.655743
77290_MITRY-MORY,77290,MITRY-MORY,48.963211,2.604405
77550_MOISSY-CRAMAYEL,77550,MOISSY-CRAMAYEL,48.625716,2.591478
77130_MONTEREAU-FAULT-YONNE,77130,MONTEREAU-FAULT-YONNE,48.389786,2.957396
77230_MOUSSY-LE-NEUF,77230,MOUSSY-LE-NEUF,49.065318,2.602224
77370_NANGIS -,77370,NANGIS -,48.56085,3.019068
77140_NEMOURS,77140,NEMOURS,48.266711,2.703049
77186_NOISIEL,77186,NOISIEL,48.847293,2.623401
77280_OTHIS,77280,OTHIS,49.077263,2.663571
77330_OZOIR-LA-FERRIERE,77330,OZOIR-LA-FERRIERE,48.767283,2.673278
77160_PROVINS,77160,PROVINS,48.558668,3.2981
77860_QUINCY-VOISINS,77860,QUINCY-VOISINS,48.898734,2.873581
77000_LA ROCHETTE,77000,LA ROCHETTE,48.507905,2.662485
77680_ROISSY-EN-BRIE,77680,ROISSY-EN-BRIE,48.793178,2.655039
77730_SAACY-SUR-MARNE,77730,SAACY-SUR-MARNE,48.958466,3.206203
77230_SAINT-MARD,77230,SAINT-MARD,49.037198,2.691925
77400_SAINT-THIBAULT-DES-VIGNES,77400,SAINT-THIBAULT-DES-VIGNES,48.861725,2.67667
77176_SAVIGNY-LE-TEMPLE,77176,SAVIGNY-LE-TEMPLE,48.587726,2.576659
77810_THOMERY,77810,THOMERY,48.402334,2.781486
77400_THORIGNY-SUR-MARNE,77400,THORIGNY-SUR-MARNE,48.892254,2.713169
77220_TOURNAN-EN-BRIE,77220,TOURNAN-EN-BRIE,48.740711,2.772869
77250_VENEUX-LES-SABLONS,77250,VENEUX-LES-SABLONS,48.383258,2.787446
77130_VILLE-SAINT-JACQUES,77130,VILLE-SAINT-JACQUES,48.345018,2.898541
77700_BAILLY-ROMAINVILLIERS,77700,BAILLY-ROMAINVILLIERS,48.848981,2.815171
77590_BOIS-LE-ROI,77590,BOIS-LE-ROI,48.472944,2.692431
77170_BRIE-COMTE-ROBERT,77170,BRIE-COMTE-ROBERT,48.68978,2.616586
77760_LA CHAPELLE-LA-REINE,77760,LA CHAPELLE-LA-REINE,48.317534,2.573534
77500_CHELLES,77500,CHELLES,48.88646,2.600366
77160_CHENOISE,77160,CHENOISE,48.609797,3.193958
77580_CRECY-LA-CHAPELLE,77580,CRECY-LA-CHAPELLE,48.857789,2.922245
77190_DAMMARIE-LES-LYS,77190,DAMMARIE-LES-LYS,48.515139,2.62042
77320_LA FERTE-GAUCHER -,77320,LA FERTE-GAUCHER -,48.787408,3.301542
77260_LA FERTE-SOUS-JOUARRE,77260,LA FERTE-SOUS-JOUARRE,48.952034,3.132091
77300_FONTAINEBLEAU -,77300,FONTAINEBLEAU -,48.40781,2.70278
77610_FONTENAY-TRESIGNY,77610,FONTENAY-TRESIGNY,,
77400_LAGNY-SUR-MARNE -,77400,LAGNY-SUR-MARNE -,48.873876,2.705794
77720_SAINT-OUEN-EN-BRIE,77720,SAINT-OUEN-EN-BRIE,48.556974,2.921861
77710_LORREZ-LE-BOCAGE-PREAUX -,77710,LORREZ-LE-BOCAGE-PREAUX -,48.237875,2.897705
77124_CHAUCONIN-NEUFMONTIERS,77124,CHAUCONIN-NEUFMONTIERS,48.967522,2.842248
77390_OZOUER-LE-VOULGIS,77390,OZOUER-LE-VOULGIS,48.662002,2.771125
77340_PONTAULT-COMBAULT,77340,PONTAULT-COMBAULT,48.793811,2.609096
77310_SAINT-FARGEAU-PONTHIERRY,77310,SAINT-FARGEAU-PONTHIERRY,48.545996,2.528605
77860_SAINT-GERMAIN-SUR-MORIN,77860,SAINT-GERMAIN-SUR-MORIN,48.878341,2.847041
77670_SAINT-MAMMES,77670,SAINT-MAMMES,48.386062,2.817849
77460_SOUPPES-SUR-LOING,77460,SOUPPES-SUR-LOING,48.184461,2.740744
77360_VAIRES-SUR-MARNE,77360,VAIRES-SUR-MARNE,48.873284,2.638373
77000_VAUX-LE-PENIL,77000,VAUX-LE-PENIL,48.528366,2.684421
77270_VILLEPARISIS,77270,VILLEPARISIS,48.943536,2.614745
77520_DONNEMARIE-DONTILLY,77520,DONNEMARIE-DONTILLY,48.477612,3.1243
77620_EGREVILLE,77620,EGREVILLE,48.178437,2.880513
77820_LE CHATELET-EN-BRIE -,77820,LE CHATELET-EN-BRIE -,48.506193,2.803383
77390_CHAUMES-EN-BRIE,77390,CHAUMES-EN-BRIE,48.663019,2.839153
77220_GRETZ-ARMAINVILLIERS -,77220,GRETZ-ARMAINVILLIERS -,48.738318,2.728488
77250_MORET-LOING-ET-ORVANNE,77250,MORET-LOING-ET-ORVANNE,48.356613,2.821065
77510_REBAIS,77510,REBAIS,48.851677,3.231869
77810_THOMERY -,77810,THOMERY -,48.402334,2.781486
77130_VARENNES-SUR-SEINE,77130,VARENNES-SUR-SEINE,48.378325,2.938901
77710_LORREZ-LE-BOCAGE-PREAUX,77710,LORREZ-LE-BOCAGE-PREAUX,48.237875,2.897705
77124_VILLENOY,77124,VILLENOY,48.946601,2.860042
77570_CHATEAU-LANDON,77570,CHATEAU-LANDON,48.146707,2.709436
77450_ESBLY,77450,ESBLY,48.900953,2.811975
77590_FONTAINE-LE-PORT,77590,FONTAINE-LE-PORT,48.48483,2.759741
77720_MORMANT,77720,MORMANT,48.603466,2.88186
77940_VOULX,77940,VOULX,48.281442,2.966935
77950_SAINT-GERMAIN-LAXIS,77950,SAINT-GERMAIN-LAXIS,48.583701,2.71245
77640_JOUARRE,77640,JOUARRE,48.913126,3.123549
77138_LUZANCY,77138,LUZANCY,48.972946,3.18038
77840_CROUY-SUR-OURCQ,77840,CROUY-SUR-OURCQ,49.093273,3.080337
77400_SAINT-THIBAULT-DES-VIGNES -,77400,SAINT-THIBAULT-DES-VIGNES -,48.861725,2.67667
77820_LE CHATELET-EN-BRIE,77820,LE CHATELET-EN-BRIE,48.506193,2.803383
77515_POMMEUSE,77515,POMMEUSE,48.813855,2.996959
77440_ARMENTIERES-EN-BRIE,77440,ARMENTIERES-EN-BRIE,48.97724,3.016618
77600_BUSSY-SAINT-GEORGES -,77600,BUSSY-SAINT-GEORGES -,48.839173,2.715779
77380_COMBS-LA-VILLE -,77380,COMBS-LA-VILLE -,48.660869,2.562023
77144_MONTEVRAIN,77144,MONTEVRAIN,48.867105,2.74974
77220_PRESLES-EN-BRIE,77220,PRESLES-EN-BRIE,48.712742,2.752873
77185_LOGNES,77185,LOGNES,48.833404,2.636075
77000_MELUN -,77000,MELUN -,48.541332,2.655743
77124_CHAUCONIN-NEUFMONTIERS -,77124,CHAUCONIN-NEUFMONTIERS -,48.967522,2.842248
77510_REBAIS -,77510,REBAIS -,48.851677,3.231869
77540_ROZAY-EN-BRIE,77540,ROZAY-EN-BRIE,48.679439,2.964056
77200_TORCY,77200,TORCY,48.846278,2.644456
77390_CRISENOY,77390,CRISENOY,48.603204,2.755422
77330_OZOIR-LA-FERRIERE -,77330,OZOIR-LA-FERRIERE -,48.767283,2.673278
77310_SAINT-FARGEAU-PONTHIERRY -,77310,SAINT-FARGEAU-PONTHIERRY -,48.545996,2.528605
77480_BRAY-SUR-SEINE -,77480,BRAY-SUR-SEINE -,48.413937,3.241232
77130_LA TOMBE,77130,LA TOMBE,48.389915,3.095963
77670_SAINT-MAMMES -,77670,SAINT-MAMMES -,48.386062,2.817849
77950_MONTEREAU-SUR-LE-JARD -,77950,MONTEREAU-SUR-LE-JARD -,48.594745,2.681613
77700_CHESSY -,77700,CHESSY -,48.871441,2.764777
77120_COULOMMIERS -,77120,COULOMMIERS -,48.813927,3.091115
77190_DAMMARIE-LES-LYS -,77190,DAMMARIE-LES-LYS -,48.515139,2.62042
77950_MONTEREAU-SUR-LE-JARD,77950,MONTEREAU-SUR-LE-JARD,48.594745,2.681613
77780_BOURRON-MARLOTTE -,77780,BOURRON-MARLOTTE -,48.342972,2.705747
77460_SOUPPES-SUR-LOING -,77460,SOUPPES-SUR-LOING -,48.184461,2.740744
77176_SAVIGNY-LE-TEMPLE -,77176,SAVIGNY-LE-TEMPLE -,48.587726,2.576659
77120_MOUROUX,77120,MOUROUX,48.823475,3.047289
77115_BLANDY -,77115,BLANDY -,48.56441,2.780132
77115_BLANDY,77115,BLANDY,48.56441,2.780132
77480_BRAY-SUR-SEINE,77480,BRAY-SUR-SEINE,48.413937,3.241232
77144_MONTEVRAIN -,77144,MONTEVRAIN -,48.867105,2.74974
77220_GRETZ-ARMAINVILLIERS,77220,GRETZ-ARMAINVILLIERS,48.738318,2.728488
77930_CHAILLY-EN-BIERE,77930,CHAILLY-EN-BIERE,48.467167,2.60924
77100_NANTEUIL-LES-MEAUX,77100,NANTEUIL-LES-MEAUX,48.933445,2.897362
77320_LA FERTE-GAUCHER,77320,LA FERTE-GAUCHER,48.787408,3.301542
77440_LIZY-SUR-OURCQ -,77440,LIZY-SUR-OURCQ -,49.028381,3.026412
77320_BETON-BAZOCHES,77320,BETON-BAZOCHES,48.704901,3.24636
77410_CLAYE-SOUILLY -,77410,CLAYE-SOUILLY -,48.943181,2.668776
77163_MORTCERF,77163,MORTCERF,48.789065,2.915311
77860_COUILLY-PONT-AUX-DAMES,77860,COUILLY-PONT-AUX-DAMES,48.88209,2.862987
77450_MONTRY,77450,MONTRY,48.887563,2.829108
77660_SAINT-JEAN-LES-DEUX-JUMEAUX,77660,SAINT-JEAN-LES-DEUX-JUMEAUX,48.951084,3.024075
77470_TRILPORT,77470,TRILPORT,48.958088,2.95568
77950_MAINCY -,77950,MAINCY -,48.552839,2.696018
77700_MAGNY-LE-HONGRE -,77700,MAGNY-LE-HONGRE -,48.869388,2.818284
77150_LESIGNY -,77150,LESIGNY -,48.743948,2.616599
77620_EGREVILLE -,77620,EGREVILLE -,48.178437,2.880513
77100_MEAUX -,77100,MEAUX -,48.959287,2.902726
77890_BEAUMONT-DU-GATINAIS,77890,BEAUMONT-DU-GATINAIS,48.137153,2.485717
77166_GRISY-SUISNES,77166,GRISY-SUISNES,48.677463,2.663572
77515_SAINT-AUGUSTIN,77515,SAINT-AUGUSTIN,48.781867,3.02624
77540_LUMIGNY-NESLES-ORMEAUX -,77540,LUMIGNY-NESLES-ORMEAUX -,48.725365,2.954115
77850_HERICY,77850,HERICY,48.446963,2.779395
77184_EMERAINVILLE,77184,EMERAINVILLE,48.817648,2.611569
77700_SERRIS -,77700,SERRIS -,48.846958,2.784749
77430_CHAMPAGNE-SUR-SEINE -,77430,CHAMPAGNE-SUR-SEINE -,48.402337,2.800349
77580_CRECY-LA-CHAPELLE -,77580,CRECY-LA-CHAPELLE -,48.857789,2.922245
77440_CONGIS-SUR-THEROUANNE,77440,CONGIS-SUR-THEROUANNE,49.011501,2.97655
77250_VILLEMER,77250,VILLEMER,48.303635,2.822922
77720_GRANDPUITS-BAILLY-CARROIS,77720,GRANDPUITS-BAILLY-CARROIS,48.582914,2.988133
77250_ECUELLES,77250,ECUELLES,48.360988,2.832906
77910_VARREDDES,77910,VARREDDES,49.003993,2.92887
77450_JABLINES,77450,JABLINES,48.917804,2.761289
77250_MORET-LOING-ET-ORVANNE -,77250,MORET-LOING-ET-ORVANNE -,48.356613,2.821065
77260_LA FERTE-SOUS-JOUARRE -,77260,LA FERTE-SOUS-JOUARRE -,48.952034,3.132091
77760_ACHERES-LA-FORET -,77760,ACHERES-LA-FORET -,48.351015,2.567032
77720_BOMBON -,77720,BOMBON -,48.571603,2.856498
77760_BOULANCOURT -,77760,BOULANCOURT -,48.259484,2.435694
77240_CESSON,77240,CESSON,48.562965,2.597355
77650_CHALMAISON -,77650,CHALMAISON -,48.495438,3.249411
77127_LIEUSAINT,77127,LIEUSAINT,48.628626,2.547935
77120_MAUPERTHUIS,77120,MAUPERTHUIS,48.768642,3.035908
77176_NANDY,77176,NANDY,48.581464,2.553997
77550_REAU,77550,REAU,48.607262,2.624308
77240_VERT-SAINT-DENIS,77240,VERT-SAINT-DENIS,48.567971,2.629439
77520_VIMPELLES -,77520,VIMPELLES -,48.441238,3.16815
77920_SAMOIS-SUR-SEINE,77920,SAMOIS-SUR-SEINE,48.456111,2.753458
77320_SAINT-REMY-LA-VANNE,77320,SAINT-REMY-LA-VANNE,48.81109,3.238515
77510_BELLOT -,77510,BELLOT -,48.840806,3.325712
77860_QUINCY-VOISINS -,77860,QUINCY-VOISINS -,48.898734,2.873581
77131_TOUQUIN,77131,TOUQUIN,48.735249,3.01554
77450_TRILBARDOU,77450,TRILBARDOU,48.943892,2.803782
77120_AULNOY,77120,AULNOY,,
77340_PONTAULT-COMBAULT -,77340,PONTAULT-COMBAULT -,48.793811,2.609096
77440_TROCY-EN-MULTIEN,77440,TROCY-EN-MULTIEN,49.041762,2.96387
77520_DONNEMARIE-DONTILLY -,77520,DONNEMARIE-DONTILLY -,48.477612,3.1243
77170_BRIE-COMTE-ROBERT -,77170,BRIE-COMTE-ROBERT -,48.68978,2.616586
77181_COURTRY,77181,COURTRY,48.914749,2.59977
77420_CHAMPS-SUR-MARNE -,77420,CHAMPS-SUR-MARNE -,48.851394,2.593974
78410_AUBERGENVILLE,78410,AUBERGENVILLE,48.959359,1.851264
78420_CARRIERES-SUR-SEINE,78420,CARRIERES-SUR-SEINE,48.913974,2.181597
78170_LA CELLE-SAINT-CLOUD,78170,LA CELLE-SAINT-CLOUD,48.848967,2.136702
78700_CONFLANS-SAINTE-HONORINE,78700,CONFLANS-SAINTE-HONORINE,49.000025,2.099679
78690_LES ESSARTS-LE-ROI,78690,LES ESSARTS-LE-ROI,48.720245,1.889384
78330_FONTENAY-LE-FLEURY,78330,FONTENAY-LE-FLEURY,48.810934,2.041631
78112_FOURQUEUX,78112,FOURQUEUX,48.882229,2.059979
78520_LIMAY,78520,LIMAY,48.993097,1.735314
78200_MANTES-LA-JOLIE,78200,MANTES-LA-JOLIE,48.994782,1.699745
78160_MARLY-LE-ROI,78160,MARLY-LE-ROI,48.875287,2.092406
78370_PLAISIR,78370,PLAISIR,48.812226,1.946353
78300_POISSY,78300,POISSY,48.930299,2.033457
78100_SAINT-GERMAIN-EN-LAYE,78100,SAINT-GERMAIN-EN-LAYE,48.923869,2.111227
78000_VERSAILLES,78000,VERSAILLES,48.802928,2.121128
78110_LE VESINET,78110,LE VESINET,48.894697,2.131228
78220_VIROFLAY,78220,VIROFLAY,48.803693,2.172552
78960_VOISINS-LE-BRETONNEUX,78960,VOISINS-LE-BRETONNEUX,48.75992,2.048246
78260_ACHERES,78260,ACHERES,48.970666,2.080148
78570_ANDRESY,78570,ANDRESY,48.976635,2.055981
78870_BAILLY,78870,BAILLY,48.839892,2.078518
78390_BOIS-D'ARCY,78390,BOIS-D'ARCY,48.803102,2.024144
78380_BOUGIVAL,78380,BOUGIVAL,48.864315,2.138795
78240_CHAMBOURCY,78240,CHAMBOURCY,48.902406,2.041587
78570_CHANTELOUP-LES-VIGNES,78570,CHANTELOUP-LES-VIGNES,48.978679,2.034147
78400_CHATOU,78400,CHATOU,48.896627,2.148267
78920_ECQUEVILLY,78920,ECQUEVILLY,48.957239,1.924735
78620_L'ETANG-LA-VILLE,78620,L'ETANG-LA-VILLE,48.868213,2.066286
78280_GUYANCOURT,78280,GUYANCOURT,48.772152,2.070346
78800_HOUILLES,78800,HOUILLES,48.926572,2.186545
78430_LOUVECIENNES,78430,LOUVECIENNES,48.86241,2.119015
78200_MAGNANVILLE,78200,MAGNANVILLE,48.971125,1.688763
78600_MAISONS-LAFFITTE,78600,MAISONS-LAFFITTE,48.951168,2.151409
78310_MAUREPAS,78310,MAUREPAS,48.768058,1.92396
78180_MONTIGNY-LE-BRETONNEUX,78180,MONTIGNY-LE-BRETONNEUX,48.779563,2.033014
78630_ORGEVAL,78630,ORGEVAL,48.926202,1.978094
78120_RAMBOUILLET,78120,RAMBOUILLET,48.641966,1.844673
78210_SAINT-CYR-L'ECOLE,78210,SAINT-CYR-L'ECOLE,48.80279,2.063622
78100_SAINT-GERMAIN-EN-LAYE -,78100,SAINT-GERMAIN-EN-LAYE -,48.923869,2.111227
78470_SAINT-REMY-LES-CHEVREUSE,78470,SAINT-REMY-LES-CHEVREUSE,,
78500_SARTROUVILLE,78500,SARTROUVILLE,48.939047,2.174783
78190_TRAPPES,78190,TRAPPES,48.778249,1.993009
78140_VELIZY-VILLACOUBLAY,78140,VELIZY-VILLACOUBLAY,48.785916,2.190427
78480_VERNEUIL-SUR-SEINE,78480,VERNEUIL-SUR-SEINE,48.980707,1.965227
78450_VILLEPREUX,78450,VILLEPREUX,48.831477,2.008583
78650_BEYNES,78650,BEYNES,48.852362,1.8756
78340_LES CLAYES-SOUS-BOIS,78340,LES CLAYES-SOUS-BOIS,48.816514,1.983854
78520_GUERNES,78520,GUERNES,49.010221,1.634475
78200_MANTES-LA-VILLE,78200,MANTES-LA-VILLE,48.994782,1.699745
78780_MAURECOURT,78780,MAURECOURT,48.99883,2.062264
78320_LE MESNIL-SAINT-DENIS -,78320,LE MESNIL-SAINT-DENIS -,48.742228,1.954199
78970_MEZIERES-SUR-SEINE,78970,MEZIERES-SUR-SEINE,48.945752,1.794741
78130_LES MUREAUX,78130,LES MUREAUX,48.985616,1.911379
78710_ROSNY-SUR-SEINE,78710,ROSNY-SUR-SEINE,48.998351,1.634097
78660_ABLIS,78660,ABLIS,48.535098,1.8494
78980_BREVAL,78980,BREVAL,48.954966,1.544954
78290_CROISSY-SUR-SEINE,78290,CROISSY-SUR-SEINE,48.879936,2.136022
78680_EPONE,78680,EPONE,48.951013,1.812602
78440_GARGENVILLE,78440,GARGENVILLE,48.98556,1.813979
78550_HOUDAN,78550,HOUDAN,,
78820_JUZIERS,78820,JUZIERS,48.992094,1.848073
78580_MAULE,78580,MAULE,48.912726,1.860341
78640_NEAUPHLE-LE-CHATEAU,78640,NEAUPHLE-LE-CHATEAU,48.813375,1.90042
78610_LE PERRAY-EN-YVELINES,78610,LE PERRAY-EN-YVELINES,48.694628,1.843944
78570_ANDRESY -,78570,ANDRESY -,48.976635,2.055981
78250_HARDRICOURT,78250,HARDRICOURT,49.007763,1.895779
78560_LE PORT-MARLY,78560,LE PORT-MARLY,48.88006,2.1086
78940_LA QUEUE-LES-YVELINES,78940,LA QUEUE-LES-YVELINES,48.805024,1.765191
78510_TRIEL-SUR-SEINE,78510,TRIEL-SUR-SEINE,48.984602,2.005576
78740_VAUX-SUR-SEINE,78740,VAUX-SUR-SEINE,49.006449,1.961447
78540_VERNOUILLET,78540,VERNOUILLET,48.966259,1.979968
78670_VILLENNES-SUR-SEINE,78670,VILLENNES-SUR-SEINE,48.938355,1.997115
78830_BONNELLES,78830,BONNELLES,48.619888,2.026398
78270_BONNIERES-SUR-SEINE,78270,BONNIERES-SUR-SEINE,49.028053,1.570895
78410_BOUAFLE,78410,BOUAFLE,48.963375,1.899707
78114_MAGNY-LES-HAMEAUX,78114,MAGNY-LES-HAMEAUX,48.733225,2.067844
78955_CARRIERES-SOUS-POISSY,78955,CARRIERES-SOUS-POISSY,48.947611,2.031689
78111_DAMMARTIN-EN-SERVE,78111,DAMMARTIN-EN-SERVE,48.923375,1.61975
78810_FEUCHEROLLES,78810,FEUCHEROLLES,48.879054,1.977762
78250_MEULAN-EN-YVELINES,78250,MEULAN-EN-YVELINES,49.00784,1.917929
78360_MONTESSON,78360,MONTESSON,48.920302,2.133126
78490_MONTFORT-L'AMAURY,78490,MONTFORT-L'AMAURY,48.774326,1.805293
78910_ORGERUS,78910,ORGERUS,48.837101,1.695537
78730_SAINT-ARNOULT-EN-YVELINES,78730,SAINT-ARNOULT-EN-YVELINES,48.57137,1.933171
78790_SEPTEUIL,78790,SEPTEUIL,48.890728,1.682258
78770_THOIRY,78770,THOIRY,48.868055,1.79014
78720_CERNAY-LA-VILLE -,78720,CERNAY-LA-VILLE -,48.671748,1.967661
78630_MORAINVILLIERS,78630,MORAINVILLIERS,48.935262,1.948889
78000_VERSAILLES -,78000,VERSAILLES -,48.802928,2.121128
78990_ELANCOURT,78990,ELANCOURT,48.778611,1.959849
78270_BONNIERES-SUR-SEINE -,78270,BONNIERES-SUR-SEINE -,49.028053,1.570895
78125_POIGNY-LA-FORET -,78125,POIGNY-LA-FORET -,48.68389,1.763769
78270_BENNECOURT -,78270,BENNECOURT -,49.046201,1.571469
78490_MERE,78490,MERE,48.793514,1.820286
78117_TOUSSUS-LE-NOBLE,78117,TOUSSUS-LE-NOBLE,48.747331,2.111648
78120_RAMBOUILLET -,78120,RAMBOUILLET -,48.641966,1.844673
78117_CHATEAUFORT,78117,CHATEAUFORT,48.736444,2.094286
78270_BENNECOURT,78270,BENNECOURT,49.046201,1.571469
78320_LE MESNIL-SAINT-DENIS,78320,LE MESNIL-SAINT-DENIS,48.742228,1.954199
78720_CERNAY-LA-VILLE,78720,CERNAY-LA-VILLE,48.671748,1.967661
78530_BUC,78530,BUC,48.772808,2.118783
78210_SAINT-CYR-L'ECOLE -,78210,SAINT-CYR-L'ECOLE -,48.80279,2.063622
78730_LONGVILLIERS -,78730,LONGVILLIERS -,48.578078,1.991858
78850_THIVERVAL-GRIGNON -,78850,THIVERVAL-GRIGNON -,48.841753,1.932293
78580_LES ALLUETS-LE-ROI,78580,LES ALLUETS-LE-ROI,48.9157,1.91743
78125_EMANCE,78125,EMANCE,48.592638,1.731279
78600_MAISONS-LAFFITTE -,78600,MAISONS-LAFFITTE -,48.951168,2.151409
78300_POISSY -,78300,POISSY -,48.930299,2.033457
91150_ETAMPES,91150,ETAMPES,48.427733,2.14952
91300_MASSY,91300,MASSY,48.728133,2.269556
91400_ORSAY,91400,ORSAY,48.696848,2.190471
91170_VIRY-CHATILLON,91170,VIRY-CHATILLON,48.666246,2.374662
91410_DOURDAN,91410,DOURDAN,48.535769,2.012239
91860_EPINAY-SOUS-SENART,91860,EPINAY-SOUS-SENART,48.695502,2.520072
91090_EVRY,91090,EVRY,48.266496,3.256026
91190_GIF-SUR-YVETTE,91190,GIF-SUR-YVETTE,48.694564,2.135009
91480_QUINCY-SOUS-SENART,91480,QUINCY-SOUS-SENART,48.676418,2.534316
91000_RIS-ORANGIS,91000,RIS-ORANGIS,48.64556,2.416042
91330_YERRES,91330,YERRES,48.710884,2.491344
91220_BRETIGNY-SUR-ORGE,91220,BRETIGNY-SUR-ORGE,48.603562,2.296311
91350_GRIGNY,91350,GRIGNY,48.658719,2.383271
91380_CHILLY-MAZARIN,91380,CHILLY-MAZARIN,48.704045,2.311186
91460_MARCOUSSIS,91460,MARCOUSSIS,48.647928,2.218524
91120_PALAISEAU,91120,PALAISEAU,48.716454,2.232499
91290_ARPAJON,91290,ARPAJON,48.590761,2.246292
91080_COURCOURONNES,91080,COURCOURONNES,48.62729,2.43251
